,index,User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors,Fraud,trans_date_trans_time,Trans_hour,Day_of_week,MCC_Category,Person,Current Age,Retirement Age,Birth Year,Birth Month,Gender,Address,Apartment,City,State,Zipcode,Latitude,Longitude,Per Capita Income - Zipcode,Yearly Income - Person,Total Debt,FICO Score,Num Credit Cards,index,cc_num,val_for_agg,trans_date,hist_trans_60d,hist_trans_24h,hist_fraud_trans_24h,hist_fraud_trans_2h,hist_trans_avg_amt_60d
880,874,4,0,2008,11,18,9:33,62.71,Swipe Transaction,-3.39554E+18,San Francisco,CA,94118,5311,,No,2008/11/18 9:33,9,Tuesday,Retail Outlet Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/18,149,1,0,0,80.9972
881,875,4,0,2008,11,18,15:28,87.61,Swipe Transaction,-6.67569E+18,San Francisco,CA,94117,5300,,No,2008/11/18 15:28,15,Tuesday,Retail Outlet Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/18,149,2,0,0,80.9972
882,876,4,0,2008,11,19,16:49,36.31,Swipe Transaction,1.91348E+18,Brentwood,CA,94513,5300,,No,2008/11/19 16:49,16,Wednesday,Retail Outlet Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/19,151,3,0,0,81.04099338
883,877,4,0,2008,11,20,8:54,160,Swipe Transaction,-4.28247E+18,San Francisco,CA,94118,4829,,No,2008/11/20 8:54,8,Thursday,Utility Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/20,152,1,0,0,80.72717949
884,878,4,0,2008,11,20,9:58,114.77,Swipe Transaction,9.05774E+18,San Francisco,CA,94118,5311,,No,2008/11/20 9:58,9,Thursday,Retail Outlet Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/20,152,2,0,0,80.72717949
885,879,4,0,2008,11,20,10:03,18.14,Swipe Transaction,-4.66778E+18,San Francisco,CA,94117,5310,,No,2008/11/20 10:03,10,Thursday,Retail Outlet Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/20,152,3,0,0,80.72717949
886,880,4,0,2008,11,20,10:43,27.03,Swipe Transaction,1.91348E+18,Brentwood,CA,94513,5300,,No,2008/11/20 10:43,10,Thursday,Retail Outlet Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/20,152,4,0,0,80.72717949
887,881,4,0,2008,11,20,19:56,8.28,Swipe Transaction,-4.66778E+18,San Francisco,CA,94117,5310,,No,2008/11/20 19:56,19,Thursday,Retail Outlet Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/20,152,5,0,0,80.72717949
888,882,4,0,2008,11,21,9:53,80.76,Swipe Transaction,9.05774E+18,San Francisco,CA,94118,5311,,No,2008/11/21 9:53,9,Friday,Retail Outlet Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/21,157,5,0,0,80.1327673
889,883,4,0,2008,11,21,15:24,58.63,Swipe Transaction,-4.90293E+18,San Francisco,CA,94117,7538,,No,2008/11/21 15:24,15,Friday,Business Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/21,157,5,0,0,80.1327673
890,884,4,0,2008,11,21,16:36,40.71,Swipe Transaction,-3.22076E+18,Oakland,CA,94611,5311,,No,2008/11/21 16:36,16,Friday,Retail Outlet Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/21,157,3,0,0,80.1327673
891,885,4,0,2008,11,22,21:02,31.79,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/11/22 21:02,21,Saturday,Transportation Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/22,160,4,0,0,79.886375
892,886,4,0,2008,11,23,9:58,3.26,Swipe Transaction,4.7517E+18,San Francisco,CA,94117,5814,,No,2008/11/23 9:58,9,Sunday,Miscellaneous Stores,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/23,161,1,0,0,79.58763975
893,887,4,0,2008,11,24,7:37,53.31,Swipe Transaction,5.43259E+18,San Francisco,CA,94117,5912,,No,2008/11/24 7:37,7,Monday,Miscellaneous Stores,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/24,162,2,0,0,78.50786585
894,888,4,0,2008,11,24,9:37,5.11,Swipe Transaction,-3.94565E+18,San Francisco,CA,94117,5411,,No,2008/11/24 9:37,9,Monday,Retail Outlet Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/24,162,2,0,0,78.50786585
895,889,4,0,2008,11,24,9:48,91.02,Swipe Transaction,9.05774E+18,San Francisco,CA,94118,5311,,No,2008/11/24 9:48,9,Monday,Retail Outlet Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/24,162,3,0,0,78.50786585
896,890,4,0,2008,11,24,15:02,87.76,Swipe Transaction,-4.66778E+18,San Francisco,CA,94117,5310,,No,2008/11/24 15:02,15,Monday,Retail Outlet Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/24,162,4,0,0,78.50786585
897,891,4,0,2008,11,25,9:52,72.61,Swipe Transaction,-4.66778E+18,San Francisco,CA,94117,5310,,No,2008/11/25 9:52,9,Tuesday,Retail Outlet Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/25,166,4,0,0,78.60287425
898,892,4,0,2008,11,25,15:24,125.86,Swipe Transaction,9.05774E+18,San Francisco,CA,94118,5311,,No,2008/11/25 15:24,15,Tuesday,Retail Outlet Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/25,166,2,0,0,78.60287425
899,893,4,0,2008,11,26,9:31,46.21,Swipe Transaction,1.91348E+18,Brentwood,CA,94513,5300,,No,2008/11/26 9:31,9,Wednesday,Retail Outlet Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/26,168,2,0,0,78.88416667
900,894,4,0,2008,11,27,9:52,74.72,Swipe Transaction,-2.91654E+18,Fremont,CA,94539,5719,,No,2008/11/27 9:52,9,Thursday,Miscellaneous Stores,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/27,169,3,0,0,77.96197674
901,895,4,0,2008,11,27,12:41,9,Swipe Transaction,-8.16418E+18,San Francisco,CA,94117,5921,,No,2008/11/27 12:41,12,Thursday,Miscellaneous Stores,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/27,169,1,0,0,77.96197674
902,896,4,0,2008,11,27,13:28,26.99,Swipe Transaction,4.7517E+18,San Francisco,CA,94117,5814,,No,2008/11/27 13:28,13,Thursday,Miscellaneous Stores,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/27,169,2,0,0,77.96197674
903,897,4,0,2008,11,27,14:28,99.66,Swipe Transaction,-5.47568E+18,Alameda,CA,94501,5942,,No,2008/11/27 14:28,14,Thursday,Miscellaneous Stores,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/27,169,3,0,0,77.96197674
904,898,4,0,2008,11,27,21:01,38.14,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/11/27 21:01,21,Thursday,Transportation Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/27,169,4,0,0,77.96197674
905,899,4,0,2008,11,28,9:59,108.58,Swipe Transaction,-3.39554E+18,San Francisco,CA,94118,5311,,No,2008/11/28 9:59,9,Friday,Retail Outlet Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/28,174,5,0,0,77.85781609
906,900,4,0,2008,11,28,10:00,197.31,Online Transaction,4.24134E+18, ONLINE,,,4814,,No,2008/11/28 10:00,10,Friday,Utility Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/28,174,5,0,0,77.85781609
907,901,4,0,2008,11,28,15:06,88.75,Online Transaction,-7.42109E+18, ONLINE,,,5311,,No,2008/11/28 15:06,15,Friday,Retail Outlet Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/28,174,6,0,0,77.85781609
908,902,4,0,2008,11,28,15:41,92.32,Swipe Transaction,4.72291E+18,San Francisco,CA,94121,5411,,No,2008/11/28 15:41,15,Friday,Retail Outlet Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/28,174,4,0,0,77.85781609
909,903,4,0,2008,11,29,8:04,45.84,Swipe Transaction,4.72291E+18,San Francisco,CA,94121,5411,,No,2008/11/29 8:04,8,Saturday,Retail Outlet Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/29,178,5,0,0,78.65955307
910,904,4,0,2008,11,29,9:54,94.8,Swipe Transaction,-4.15728E+18,San Francisco,CA,94117,5211,,No,2008/11/29 9:54,9,Saturday,Retail Outlet Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/29,178,5,0,0,78.65955307
911,905,4,0,2008,11,29,15:16,102.89,Swipe Transaction,-3.22076E+18,Oakland,CA,94611,5311,,No,2008/11/29 15:16,15,Saturday,Retail Outlet Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/29,178,6,0,0,78.65955307
912,906,4,0,2008,11,30,4:00,108.94,Swipe Transaction,-3.69365E+18,San Francisco,CA,94121,4814,,No,2008/11/30 4:00,4,Sunday,Utility Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/30,181,4,0,0,78.88259669
913,907,4,0,2008,11,30,8:23,114.58,Swipe Transaction,-4.66778E+18,San Francisco,CA,94117,5310,,No,2008/11/30 8:23,8,Sunday,Retail Outlet Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/30,181,4,0,0,78.88259669
914,908,4,0,2008,11,30,15:17,103.1,Swipe Transaction,-5.47568E+18,Alameda,CA,94501,5942,,No,2008/11/30 15:17,15,Sunday,Miscellaneous Stores,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/30,181,4,0,0,78.88259669
915,909,4,0,2008,11,30,20:14,162.25,Swipe Transaction,-7.84345E+18,San Francisco,CA,94117,4900,,No,2008/11/30 20:14,20,Sunday,Utility Services,Kyle Peterson,43,70,1976,9,Male,9620 Valley Stream Drive,,San Francisco,CA,94117,37.76,-122.44,"$53,797 ","$109,687 ","$183,855 ",675,1,4,4_0,1,2008/11/30,181,3,0,0,78.88259669
916,910,5,0,2008,10,3,16:34,60,Swipe Transaction,-4.28247E+18,Cedarburg,WI,53012,4829,,No,2008/10/3 16:34,16,Friday,Utility Services,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/10/3,1,2,0,0,50.646
917,911,5,0,2008,10,3,17:41,80,Swipe Transaction,-4.28247E+18,Cedarburg,WI,53012,4829,,No,2008/10/3 17:41,17,Friday,Utility Services,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/10/3,1,1,0,0,50.646
918,912,5,0,2008,10,9,16:54,80,Swipe Transaction,-4.28247E+18,Cedarburg,WI,53012,4829,,No,2008/10/9 16:54,16,Thursday,Utility Services,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/10/9,2,2,0,0,70
919,913,5,0,2008,10,11,17:14,83.19,Swipe Transaction,4.66527E+18,Davenport,IA,52803,5300,,No,2008/10/11 17:14,17,Saturday,Retail Outlet Services,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/10/11,3,1,0,0,73.33333333
920,914,5,0,2008,10,11,18:07,85.13,Swipe Transaction,1.91348E+18,East Troy,WI,53120,5300,,No,2008/10/11 18:07,18,Saturday,Retail Outlet Services,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/10/11,3,1,0,0,73.33333333
921,915,5,0,2008,10,13,16:55,233.72,Swipe Transaction,-7.24383E+18,Davenport,IA,52803,7276,,No,2008/10/13 16:55,16,Monday,Miscellaneous Stores,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/10/13,5,2,0,0,77.664
922,916,5,0,2008,10,14,4:31,6.64,Swipe Transaction,-5.58112E+18,Davenport,IA,52803,5311,,No,2008/10/14 4:31,4,Tuesday,Retail Outlet Services,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/10/14,6,1,0,0,81.60375
923,917,5,0,2008,10,14,7:04,24.15,Swipe Transaction,-6.46755E+18,Davenport,IA,52803,5310,,No,2008/10/14 7:04,7,Tuesday,Retail Outlet Services,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/10/14,6,2,0,0,81.60375
924,918,5,0,2008,10,14,12:21,56.96,Swipe Transaction,4.72291E+18,Davenport,IA,52803,5411,,No,2008/10/14 12:21,12,Tuesday,Retail Outlet Services,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/10/14,6,3,0,0,81.60375
925,919,5,0,2008,10,16,17:48,80.61,Swipe Transaction,5.81722E+18,Davenport,IA,52803,5912,,No,2008/10/16 17:48,17,Thursday,Miscellaneous Stores,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/10/16,9,4,0,0,78.86555556
926,920,5,0,2008,10,17,17:34,75.24,Swipe Transaction,5.81722E+18,Davenport,IA,52803,5912,,No,2008/10/17 17:34,17,Friday,Miscellaneous Stores,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/10/17,10,1,0,0,79.04
927,921,5,0,2008,10,18,17:35,97.56,Swipe Transaction,4.66527E+18,Davenport,IA,52803,5300,,No,2008/10/18 17:35,17,Saturday,Retail Outlet Services,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/10/18,11,2,0,0,78.69454545
928,922,5,0,2008,10,18,21:43,22.83,Swipe Transaction,6.65747E+18,Davenport,IA,52803,5813,,No,2008/10/18 21:43,21,Saturday,Miscellaneous Stores,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/10/18,11,1,0,0,78.69454545
929,923,5,0,2008,10,21,16:33,40,Swipe Transaction,-4.28247E+18,Cedarburg,WI,53012,4829,,No,2008/10/21 16:33,16,Tuesday,Utility Services,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/10/21,13,2,0,0,72.30933333
930,924,5,0,2008,10,21,17:53,58.61,Swipe Transaction,6.59076E+18,Davenport,IA,52803,5411,,No,2008/10/21 17:53,17,Tuesday,Retail Outlet Services,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/10/21,13,1,0,0,72.30933333
931,925,5,0,2008,10,21,21:34,19.27,Swipe Transaction,6.65747E+18,Davenport,IA,52803,5813,,No,2008/10/21 21:34,21,Tuesday,Miscellaneous Stores,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/10/21,13,2,0,0,72.30933333
932,926,5,0,2008,10,22,16:36,60,Swipe Transaction,-4.28247E+18,Cedarburg,WI,53012,4829,,No,2008/10/22 16:36,16,Wednesday,Utility Services,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/10/22,16,3,0,0,68.994375
933,927,5,0,2008,10,23,7:42,96.76,Swipe Transaction,-4.64624E+18,Davenport,IA,52803,4900,,No,2008/10/23 7:42,7,Thursday,Utility Services,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/10/23,17,3,0,0,68.46529412
934,928,5,0,2008,10,24,16:37,60,Swipe Transaction,-4.28247E+18,Cedarburg,WI,53012,4829,,No,2008/10/24 16:37,16,Friday,Utility Services,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/10/24,18,2,0,0,70.03722222
935,929,5,0,2008,10,25,16:37,40,Swipe Transaction,-4.28247E+18,Cedarburg,WI,53012,4829,,No,2008/10/25 16:37,16,Saturday,Utility Services,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/10/25,19,1,0,0,68.0335
936,930,5,0,2008,10,25,18:05,132.78,Swipe Transaction,-4.33423E+18,Davenport,IA,52804,5541,,No,2008/10/25 18:05,18,Saturday,Retail Outlet Services,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/10/25,19,1,0,0,68.0335
937,931,5,0,2008,10,26,11:36,14.7,Swipe Transaction,5.2051E+18,Davenport,IA,52804,5812,,No,2008/10/26 11:36,11,Sunday,Miscellaneous Stores,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/10/26,21,2,0,0,71.11666667
938,932,5,0,2008,10,27,17:58,78.28,Swipe Transaction,-4.33423E+18,Davenport,IA,52804,5541,,No,2008/10/27 17:58,17,Monday,Retail Outlet Services,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/10/27,22,3,0,0,68.55227273
939,933,5,0,2008,10,27,21:49,22.01,Swipe Transaction,6.65747E+18,Davenport,IA,52803,5813,,No,2008/10/27 21:49,21,Monday,Miscellaneous Stores,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/10/27,22,1,0,0,68.55227273
940,934,5,0,2008,10,28,18:14,56.95,Swipe Transaction,6.59076E+18,Davenport,IA,52803,5411,,No,2008/10/28 18:14,18,Tuesday,Retail Outlet Services,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/10/28,24,2,0,0,67.01833333
941,935,5,0,2008,10,30,17:53,86.81,Swipe Transaction,6.59076E+18,Davenport,IA,52803,5411,,No,2008/10/30 17:53,17,Thursday,Retail Outlet Services,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/10/30,25,2,0,0,66.6156
942,936,5,0,2008,11,1,17:37,62.35,Online Transaction,4.24134E+18, ONLINE,,,4814,,No,2008/11/1 17:37,17,Saturday,Utility Services,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/11/1,26,1,0,0,67.39230769
943,937,5,0,2008,11,2,21:57,23.82,Swipe Transaction,6.65747E+18,Davenport,IA,52803,5813,,No,2008/11/2 21:57,21,Sunday,Miscellaneous Stores,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/11/2,27,1,0,0,67.20555556
944,938,5,0,2008,11,4,10:32,17.79,Swipe Transaction,6.59076E+18,Davenport,IA,52803,5411,,No,2008/11/4 10:32,10,Tuesday,Retail Outlet Services,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/11/4,28,1,0,0,65.65607143
945,939,5,0,2008,11,7,10:46,13.32,Swipe Transaction,6.59076E+18,Davenport,IA,52803,5411,,No,2008/11/7 10:46,10,Friday,Retail Outlet Services,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/11/7,29,1,0,0,64.00551724
946,940,5,0,2008,11,8,17:37,82.24,Swipe Transaction,6.59076E+18,Davenport,IA,52803,5411,,No,2008/11/8 17:37,17,Saturday,Retail Outlet Services,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/11/8,30,1,0,0,62.316
947,941,5,0,2008,11,9,16:50,60,Swipe Transaction,-4.28247E+18,Cedarburg,WI,53012,4829,,No,2008/11/9 16:50,16,Sunday,Utility Services,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/11/9,31,1,0,0,62.95870968
948,942,5,0,2008,11,12,17:36,79.13,Swipe Transaction,1.91348E+18,East Troy,WI,53120,5300,,No,2008/11/12 17:36,17,Wednesday,Retail Outlet Services,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/11/12,32,2,0,0,62.86625
949,943,5,0,2008,11,14,17:50,67.02,Swipe Transaction,1.90262E+18,Davenport,IA,52803,5912,,No,2008/11/14 17:50,17,Friday,Miscellaneous Stores,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/11/14,33,1,0,0,63.35909091
950,944,5,0,2008,11,15,22:33,18.23,Swipe Transaction,6.65747E+18,Davenport,IA,52803,5813,,No,2008/11/15 22:33,22,Saturday,Miscellaneous Stores,Aldo Walker,42,70,1977,10,Male,58 Birch Lane,6,Davenport,IA,52803,41.55,-90.6,"$20,599 ","$41,997 ",$0 ,704,3,5,5_0,1,2008/11/15,34,1,0,0,63.46676471
